index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
3527,588-564,48,588-564PL1,Absent,13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,30,28,1,7,8,13,14,15,17,16,2,5,9,12,21,23,25,18,3,4,11,20,22,24,26,27,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1471,1.0,0.0,3527,0,32.0,BOTTOM,28,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0357142857142857,BOTTOM,BOTTOM,BOTTOM,4.0
3528,588-564,49,588-564PL1,Absent,12685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,1,6,7,12,15,13,21,20,2,5,8,11,14,22,28,29,3,4,9,10,23,24,25,26,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1503,1.0,0.0,3528,0,32.0,BOTTOM,28,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,4.0
3529,588-564,50,588-564PL1,Absent,13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,16,17,1,6,7,12,13,20,30,18,2,5,8,11,21,24,29,31,3,4,9,10,22,25,26,28,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1535,1.0,0.0,3529,0,32.0,BOTTOM,28,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,4.0
3535,588-564,56,588-564PL1,Absent,12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,9,1,2,3,5,6,13,12,11,14,16,18,20,22,24,26,28,15,17,19,21,23,25,27,29,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1727,1.0,0.0,3535,0,32.0,BOTTOM,28,1.0,60,0.11111111111111116,0.9375,4,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,4.0
3536,588-564,57,588-564PL1,Absent,13688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,21,20,1,5,8,11,13,15,17,19,2,6,9,12,14,16,18,24,4,7,10,30,29,28,27,25,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1759,1.0,0.0,3536,0,32.0,BOTTOM,28,1.0,64,0.11111111111111116,1.0,4,32.0,1.0,1.0,0.11111111111111116,BOTTOM,BOTTOM,BOTTOM,4.0
3537,588-564,58,588-564PL1,Absent,12728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,28,1,4,7,10,13,16,19,22,2,5,8,11,14,17,20,23,3,6,9,12,15,18,21,24,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1791,1.0,0.0,3537,0,32.0,BOTTOM,28,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.11111111111111116,BOTTOM,BOTTOM,,4.0
3548,588-564,9,588-564PL2,Absent,18268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,8,9,18,17,16,19,14,13,11,10,23,22,21,20,24,25,26,27,36,35,34,32,33,31,29,28,37,38,39,40,41,43,44,45,0,0,0,0,0,49,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7,Unicorn_Absent,-1,-1,Unicorn_Absent,239,0.95625,0.0,3548,0,31.0,RS,43,0.671875,64,0.171875,0.890625,11,1.0,0.80625,0.8604651162790697,,ALL,TOP,TOP,0.0
3552,588-564,13,588-564PL2,Absent,13696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,9,10,18,17,16,15,14,13,12,11,19,20,21,22,23,24,25,26,34,33,32,31,30,29,28,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,365,0.99375,0.0,3552,0,30.0,TOP,33,0.8918918918918919,59,0.11769834350479513,0.90625,1,31.0,0.99375,0.8918918918918919,0.13953488372093026,TOP,TOP,TOP,5.0
3555,588-564,16,588-564PL2,Absent,15383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,6,7,8,9,18,17,16,15,14,13,11,10,19,20,21,22,23,24,25,26,35,34,32,31,30,29,28,27,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,457,0.9875,0.0,3555,0,31.0,TOP,34,0.918918918918919,64,0.01266891891891897,0.96875,2,30.0,0.9875,0.918918918918919,0.14189189189189189,TOP,TOP,TOP,5.0
3575,588-564,36,588-564PL2,Absent,14640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,4,5,7,6,9,10,18,12,13,14,15,17,19,20,27,21,26,22,24,25,28,37,29,35,36,31,32,34,38,39,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1087,1.0,0.0,3575,0,32.0,TOP,36,0.972972972972973,64,0.027027027027026973,1.0,4,31.0,0.99375,0.75,0.028846153846153855,TOP,TOP,TOP,5.0
3576,588-564,37,588-564PL2,Absent,12701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,5,9,6,8,11,13,14,15,17,20,19,22,23,24,25,33,28,32,29,31,34,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1119,1.0,0.0,3576,0,32.0,TOP,27,0.75,55,0.25,0.859375,5,32.0,1.0,0.75,0.027027027027026973,TOP,TOP,TOP,4.0
3577,588-564,38,588-564PL2,Absent,13752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,4,5,6,7,9,10,11,12,13,14,16,17,27,26,25,24,22,21,19,18,30,31,32,34,35,36,38,39,40,41,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1151,1.0,0.0,3577,0,32.0,TOP,36,0.75,64,0.25,1.0,4,32.0,1.0,1.0,0.25,TOP,TOP,TOP,5.0
3587,588-564,48,588-564PL2,Absent,13471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,5,6,8,9,11,12,13,14,15,19,16,18,20,29,21,22,24,25,27,28,30,31,32,33,34,36,37,38,39,40,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1471,1.0,0.0,3587,0,32.0,TOP,36,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0357142857142857,TOP,TOP,TOP,4.0
3588,588-564,49,588-564PL2,Absent,12286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,16,15,14,17,12,11,10,9,18,19,21,22,23,25,27,28,30,39,31,33,34,38,36,37,40,41,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1503,1.0,0.0,3588,0,32.0,TOP,36,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0,TOP,TOP,TOP,4.0
3589,588-564,50,588-564PL2,Absent,12594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,9,5,6,7,8,10,12,18,13,14,15,16,17,19,20,21,27,22,23,25,26,37,28,29,30,31,33,36,35,38,39,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1535,1.0,0.0,3589,0,32.0,TOP,36,1.0,64,0.0,1.0,4,32.0,1.0,1.0,0.0,TOP,TOP,TOP,4.0
3595,588-564,56,588-564PL2,Absent,11972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,4,5,6,8,9,11,12,14,15,16,17,18,19,20,21,22,23,28,25,26,27,29,30,37,31,32,34,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1727,1.0,0.0,3595,0,32.0,TOP,32,0.8888888888888888,60,0.11111111111111116,0.9375,0,32.0,1.0,0.8888888888888888,0.0,TOP,TOP,TOP,4.0
3596,588-564,57,588-564PL2,Absent,13495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,5,11,7,8,10,13,14,15,17,18,19,22,33,32,30,28,27,26,25,24,23,34,36,37,38,39,40,41,42,43,44,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1759,1.0,0.0,3596,0,32.0,TOP,36,0.8888888888888888,64,0.11111111111111116,1.0,4,32.0,1.0,1.0,0.11111111111111116,TOP,TOP,TOP,0.0
3597,588-564,58,588-564PL2,Absent,12337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,5,6,8,9,12,20,13,14,15,17,19,18,21,22,23,25,26,27,28,30,40,39,38,36,34,33,32,31,41,42,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1791,1.0,0.0,3597,0,32.0,TOP,36,1.0,64,0.0,1.0,4,32.0,1.0,0.9722222222222222,0.11111111111111116,TOP,TOP,,4.0
3603,590-286,4,590-286PL1,Absent,37616,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,28,30,29,66,0,24,42,26,60,59,11,58,57,23,41,61,12,48,49,17,16,22,40,25,43,13,18,46,47,14,39,3,44,45,31,32,4,5,55,63,62,2,65,33,6,54,53,20,19,1,36,7,50,37,38,21,64,34,35,8,51,52,9,5.0,27,Unicorn_Absent,-1,-1,Unicorn_Absent,-23,0.83125,4.0,3603,0,14.0,ALL,63,0.984375,64,0.7700892857142857,0.578125,1,9.0,0.85625,0.984375,,ALL,ALL,ALL,0.0
3606,590-286,7,590-286PL1,Absent,32089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,59,58,1,46,45,47,44,60,21,57,2,25,24,23,43,8,20,48,3,12,42,11,31,62,61,49,50,19,41,40,32,27,26,13,4,18,17,39,33,63,14,56,5,51,28,16,34,15,64,55,6,52,29,38,35,66,65,54,7,53,30,37,36,14.0,18,Unicorn_Absent,-1,-1,Unicorn_Absent,29,0.8875,8.0,3606,0,12.0,ALL,64,1.0,64,0.9411764705882353,0.71875,0,14.0,0.8875,0.96875,0.8048878205128205,ALL,ALL,RS,0.0
3613,590-286,14,590-286PL1,Absent,24975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,6,20,21,22,23,24,17,5,44,45,46,47,48,25,16,43,60,64,63,8,49,27,15,3,61,62,65,66,50,28,14,42,2,70,9,67,51,29,13,41,58,1,69,68,53,30,12,40,57,56,10,55,54,32,11,39,38,37,36,35,34,33,-5.0,37,Unicorn_Absent,-1,-1,Unicorn_Absent,38,0.76875,19.0,3613,0,18.0,ALL,64,0.921875,64,0.6195494186046512,0.421875,0,14.0,0.8875,0.765625,0.5828598484848485,ALL,RS,RS,5.0
3618,590-286,19,590-286PL1,Absent,12312,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,27,26,25,0,24,23,0,0,0,10,9,0,8,0,0,22,0,11,0,0,0,7,20,0,28,0,0,0,3,0,19,0,12,0,29,0,2,6,0,0,32,0,0,30,4,5,0,18,33,31,14,1,0,0,0,17,0,34,35,36,15,0,16,0,20.0,12,Unicorn_Absent,-1,-1,Unicorn_Absent,142,0.925,2.0,3618,0,13.0,RS,34,0.4262295081967213,44,0.31812140008861317,0.5,28,14.0,0.8875,0.5161290322580645,0.4666666666666666,RS,ALL,RS,11.0
3622,590-286,23,590-286PL1,Absent,10353,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,6,0,7,0,8,0,0,5,4,0,3,0,0,0,0,0,0,0,0,2,0,9,0,0,23,22,0,21,0,20,38,24,11,29,30,10,0,19,0,25,12,28,32,0,33,35,36,26,27,0,13,14,0,17,0,0,0,0,0,0,15,0,16,28.0,4,Unicorn_Absent,-1,-1,Unicorn_Absent,147,0.975,4.0,3622,0,20.0,RS,33,0.47619047619047616,37,0.39926739926739924,0.515625,25,13.0,0.88125,0.423728813559322,0.34946236559139787,ALL,RS,RS,4.0
3625,590-286,26,590-286PL1,Absent,15913,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,18,17,0,0,0,0,16,0,19,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,20,2,0,0,4,5,0,14,21,32,39,0,22,0,0,0,0,34,0,0,0,24,0,0,9,36,8,28,0,29,7,25,38,37,10,0,31,11,13,26,21.0,11,Unicorn_Absent,-1,-1,Unicorn_Absent,211,0.93125,9.0,3625,0,6.0,RS,31,0.3225806451612903,39,0.1975806451612903,0.4375,23,20.0,0.925,0.49122807017543857,0.38206214689265533,RS,RS,ALL,13.0
3637,590-286,38,590-286PL1,Absent,14290,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,35,34,7,0,8,0,20,0,0,33,0,0,0,9,0,21,37,32,5,0,0,0,18,22,0,31,4,0,0,10,0,23,38,30,3,0,0,11,17,0,39,0,2,0,0,0,16,24,40,29,43,44,47,12,0,25,42,28,27,48,46,14,15,26,23.0,9,Unicorn_Absent,-1,-1,Unicorn_Absent,202,0.94375,0.0,3637,0,9.0,RS,41,0.48214285714285715,46,0.3003246753246753,0.578125,23,22.0,0.9375,0.640625,0.35714285714285715,RS,ALL,RS,22.0
3638,590-286,39,590-286PL1,Absent,20379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,65,5,27,25,24,23,22,7,66,67,68,39,40,53,21,8,64,4,28,38,54,51,20,70,63,69,29,37,41,55,19,9,62,3,30,36,43,50,18,10,61,71,72,35,44,48,17,11,58,60,32,34,46,47,56,12,59,1,33,13,57,15,16,9.0,23,Unicorn_Absent,-1,-1,Unicorn_Absent,211,0.85625,9.0,3638,0,17.0,ALL,64,0.640625,64,0.4470766129032258,0.640625,0,23.0,0.94375,0.8125,0.3003246753246753,RS,RS,ALL,23.0
3646,590-286,47,590-286PL1,Absent,11679,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,29,0,30,31,32,0,0,0,0,5,0,0,33,0,4,0,27,0,0,34,6,3,0,0,0,0,0,0,7,0,2,0,25,9,8,35,41,0,0,1,44,0,0,36,39,0,11,0,10,22,21,37,43,0,16,15,17,18,20,14,38,27.0,5,Unicorn_Absent,-1,-1,Unicorn_Absent,410,0.96875,2.0,3646,0,11.0,RS,35,0.49056603773584906,42,0.30874785591766724,0.578125,21,24.0,0.95,0.5409836065573771,0.5495689655172413,RS,ALL,RS,20.0
3651,590-286,52,590-286PL1,Absent,21585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,27,29,30,4,31,32,33,25,42,41,40,38,37,36,34,24,44,52,53,54,55,57,6,23,50,51,70,71,72,58,7,22,46,2,69,77,73,59,8,20,47,79,78,75,74,60,9,49,48,1,66,65,63,62,10,18,16,15,14,13,80,12,11,15.0,17,Unicorn_Absent,-1,-1,Unicorn_Absent,492,0.89375,16.0,3651,0,24.0,ALL,64,0.859375,64,0.8236607142857143,0.734375,0,23.0,0.94375,0.890625,0.6371100164203612,RS,RS,ALL,9.0
3652,590-286,53,590-286PL1,Absent,16171,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,5,6,0,8,9,0,24,0,25,26,27,28,0,23,43,2,44,45,46,29,10,21,42,59,60,1,47,30,11,20,40,57,61,62,49,31,0,19,39,56,54,63,51,32,12,38,37,36,35,53,52,33,13,68,67,17,16,66,15,65,14,24.0,8,Unicorn_Absent,-1,-1,Unicorn_Absent,516,0.95,17.0,3652,0,18.0,RS,57,0.890625,60,0.770625,0.8125,7,15.0,0.89375,0.875,0.8236607142857143,ALL,ALL,ALL,0.0
3656,590-286,57,590-286PL1,Absent,21681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,31,35,33,34,5,7,77,29,48,36,66,67,74,73,8,49,47,37,65,68,75,72,9,27,46,38,3,70,76,71,10,25,44,39,52,53,55,56,11,24,51,40,2,62,61,57,12,23,50,42,64,63,60,58,13,22,21,19,1,18,16,15,14,18.0,14,Unicorn_Absent,-1,-1,Unicorn_Absent,504,0.9125,15.0,3656,0,19.0,ALL,64,0.984375,64,0.9074519230769231,0.78125,0,18.0,0.9125,1.0,0.7386363636363636,ALL,ALL,,1.0
3663,590-286,4,590-286PL2,Absent,56267,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,25,0,17,11,0,0,0,18,26,6,28,0,10,5,19,3,24,0,16,27,0,15,20,0,0,9,0,0,0,0,0,0,13,0,0,2,0,14,0,1,0,0,21,0,0,4,0,0,23,0,0,0,22,0,0,0,0,8,0,0,12,5.0,27,Unicorn_Absent,-1,-1,Unicorn_Absent,-119,0.83125,4.0,3663,0,14.0,RS,28,0.21428571428571427,64,0.7700892857142857,0.578125,24,9.0,0.85625,0.1794871794871795,,RS,RS,RS,23.0
3666,590-286,7,590-286PL2,Absent,38796,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,9,0,0,0,0,0,6,8,0,0,0,0,0,16,0,0,3,0,0,15,0,0,0,0,0,0,5,0,17,1,0,0,0,0,2,0,0,0,0,7,4,0,0,13,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,18,10,0,12,14.0,18,Unicorn_Absent,-1,-1,Unicorn_Absent,-67,0.8875,8.0,3666,0,12.0,RS,18,0.058823529411764705,64,0.9411764705882353,0.71875,18,14.0,0.8875,0.21875,0.8048878205128205,RS,RS,RS,18.0
3673,590-286,14,590-286PL2,Absent,40076,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,13,14,22,21,0,20,0,31,0,0,0,10,33,34,9,0,3,0,12,35,2,0,30,32,0,4,36,24,19,18,0,0,15,0,0,11,0,0,23,5,0,25,7,0,29,0,0,0,26,0,37,0,6,0,16,0,0,1,28,0,27,8,0,17,-5.0,37,Unicorn_Absent,-1,-1,Unicorn_Absent,-58,0.76875,19.0,3673,0,18.0,RS,37,0.3023255813953488,64,0.6195494186046512,0.421875,27,14.0,0.8875,0.2222222222222222,0.5828598484848485,RS,RS,RS,19.0
